timestamp,datetime,type,ssid_name,mac,rssi_dbm,distance_m,level,whitelisted,manufacturer,mac_random,device_type,hidden_network
1779822838.924305,2026-05-26 14:13:58,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-58,0.92,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822842.8933985,2026-05-26 14:14:02,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-59,1.0,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822846.9285731,2026-05-26 14:14:06,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-60,1.09,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822850.9437888,2026-05-26 14:14:10,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-58,0.92,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822855.111836,2026-05-26 14:14:15,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-60,1.09,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822859.02182,2026-05-26 14:14:19,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-63,1.41,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822863.0408273,2026-05-26 14:14:23,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-62,1.29,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822867.0595534,2026-05-26 14:14:27,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822871.0924015,2026-05-26 14:14:31,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-67,1.98,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822875.1189475,2026-05-26 14:14:35,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-65,1.67,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822878.9803805,2026-05-26 14:14:38,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-64,1.53,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822883.0482259,2026-05-26 14:14:43,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822887.119189,2026-05-26 14:14:47,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-58,0.92,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822891.2170699,2026-05-26 14:14:51,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-71,2.78,WARNING,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822895.852886,2026-05-26 14:14:55,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-67,1.98,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822899.7401526,2026-05-26 14:14:59,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822903.7757654,2026-05-26 14:15:03,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-59,1.0,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822907.806271,2026-05-26 14:15:07,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-66,1.82,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822911.6965623,2026-05-26 14:15:11,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-64,1.53,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822915.734993,2026-05-26 14:15:15,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-62,1.29,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822919.8979657,2026-05-26 14:15:19,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-71,2.78,WARNING,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822923.8150082,2026-05-26 14:15:23,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-70,2.56,WARNING,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822927.8305564,2026-05-26 14:15:27,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-72,3.03,WARNING,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822932.4759192,2026-05-26 14:15:32,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-58,0.92,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822940.9521158,2026-05-26 14:15:40,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-65,1.67,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822944.7792137,2026-05-26 14:15:44,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-65,1.67,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822948.8291566,2026-05-26 14:15:48,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-66,1.82,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822952.8138013,2026-05-26 14:15:52,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-63,1.41,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822956.736148,2026-05-26 14:15:56,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822960.8725338,2026-05-26 14:16:00,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-62,1.29,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822964.825816,2026-05-26 14:16:04,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822968.879568,2026-05-26 14:16:08,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-60,1.09,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822972.9803607,2026-05-26 14:16:12,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-72,3.03,WARNING,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822977.465348,2026-05-26 14:16:17,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-60,1.09,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822981.3457298,2026-05-26 14:16:21,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-57,0.84,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822985.397532,2026-05-26 14:16:25,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-58,0.92,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822989.382928,2026-05-26 14:16:29,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-59,1.0,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822993.3440638,2026-05-26 14:16:33,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-59,1.0,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779822997.405522,2026-05-26 14:16:37,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-62,1.29,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823001.4157164,2026-05-26 14:16:41,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-62,1.29,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823005.4114678,2026-05-26 14:16:45,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-57,0.84,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823009.5737035,2026-05-26 14:16:49,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-72,3.03,WARNING,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823013.3831246,2026-05-26 14:16:53,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-71,2.78,WARNING,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823017.3203897,2026-05-26 14:16:57,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-69,2.35,WARNING,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823025.6525977,2026-05-26 14:17:05,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-69,2.35,WARNING,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823030.0991335,2026-05-26 14:17:10,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-63,1.41,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823033.9901812,2026-05-26 14:17:13,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-64,1.53,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823038.0299556,2026-05-26 14:17:18,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-65,1.67,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823042.0604444,2026-05-26 14:17:22,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-59,1.0,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
