timestamp,datetime,type,ssid_name,mac,rssi_dbm,distance_m,level,whitelisted,manufacturer,mac_random,device_type,hidden_network
1779746341.7925115,2026-05-25 16:59:01,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779746345.7990663,2026-05-25 16:59:05,WIFI,WILLIANS,EA:4D:74:53:55:78,-63,1.41,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746345.8000576,2026-05-25 16:59:05,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779746349.8134065,2026-05-25 16:59:09,WIFI,WILLIANS,EA:4D:74:53:55:78,-64,1.53,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746349.8150024,2026-05-25 16:59:09,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779746353.812876,2026-05-25 16:59:13,WIFI,WILLIANS,EA:4D:74:53:55:78,-65,1.67,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746353.8137665,2026-05-25 16:59:13,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779746357.8086395,2026-05-25 16:59:17,WIFI,WILLIANS,EA:4D:74:53:55:78,-67,1.98,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746361.8296993,2026-05-25 16:59:21,WIFI,WILLIANS,EA:4D:74:53:55:78,-66,1.82,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746361.8307006,2026-05-25 16:59:21,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779746365.8114972,2026-05-25 16:59:25,WIFI,WILLIANS,EA:4D:74:53:55:78,-64,1.53,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746369.8192005,2026-05-25 16:59:29,WIFI,WILLIANS,EA:4D:74:53:55:78,-60,1.09,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746373.85637,2026-05-25 16:59:33,WIFI,WILLIANS,EA:4D:74:53:55:78,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746377.8679047,2026-05-25 16:59:37,WIFI,WILLIANS,EA:4D:74:53:55:78,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746381.8412735,2026-05-25 16:59:41,WIFI,WILLIANS,EA:4D:74:53:55:78,-62,1.29,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746381.8412735,2026-05-25 16:59:41,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779746385.8356016,2026-05-25 16:59:45,WIFI,WILLIANS,EA:4D:74:53:55:78,-59,1.0,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
