timestamp,datetime,type,ssid_name,mac,rssi_dbm,distance_m,level,whitelisted
1779224579.3250904,2026-05-19 16:02:59,WIFI,Mirko desconectate,12:5B:8E:48:70:0F,-63,1.41,CRITICAL,False
1779224579.3362396,2026-05-19 16:02:59,WIFI,DIRECT-0DJT2INLAB301GOa3,6A:55:D4:23:C6:E6,-66,1.82,CRITICAL,False
1779224579.34831,2026-05-19 16:02:59,WIFI,Polaris,FA:B0:1E:AB:4B:C9,-75,3.91,WARNING,False
1779224579.360893,2026-05-19 16:02:59,WIFI,MOVISTAR WIFI,2A:9B:C1:57:E4:EA,-77,4.64,WARNING,False
1779224579.372644,2026-05-19 16:02:59,BLE,Desconocido,23:5d:d4:a9:04:dc,-63,1.41,CRITICAL,False
1779224583.4007344,2026-05-19 16:03:03,WIFI,HONOR X7a,A2:FC:2D:18:CE:C4,-54,0.65,CRITICAL,False
1779224583.429831,2026-05-19 16:03:03,WIFI,Redmi 15,66:A4:2F:0F:EE:4B,-58,0.92,CRITICAL,False
1779224583.444346,2026-05-19 16:03:03,WIFI,TECNO SPARK 20,6E:96:99:FF:15:79,-59,1.0,CRITICAL,False
1779224583.4563735,2026-05-19 16:03:03,WIFI,Mirko desconectate,12:5B:8E:48:70:0F,-64,1.53,CRITICAL,False
1779224583.46914,2026-05-19 16:03:03,WIFI,MOVISTAR WIFI,2A:9B:C1:57:E4:EA,-68,2.15,WARNING,False
1779224583.4798326,2026-05-19 16:03:03,WIFI,DIRECT-0DJT2INLAB301GOa3,6A:55:D4:23:C6:E6,-73,3.3,WARNING,False
1779224583.4923728,2026-05-19 16:03:03,BLE,Desconocido,23:5d:d4:a9:04:dc,-67,1.98,CRITICAL,False
1779224587.3888874,2026-05-19 16:03:07,WIFI,TECNO SPARK 20,6E:96:99:FF:15:79,-52,0.55,CRITICAL,False
1779224587.427076,2026-05-19 16:03:07,WIFI,HONOR X7a,A2:FC:2D:18:CE:C4,-54,0.65,CRITICAL,False
1779224587.4404218,2026-05-19 16:03:07,WIFI,Mirko desconectate,12:5B:8E:48:70:0F,-58,0.92,CRITICAL,False
1779224587.4529405,2026-05-19 16:03:07,WIFI,Redmi 15,66:A4:2F:0F:EE:4B,-62,1.29,CRITICAL,False
1779224587.4660017,2026-05-19 16:03:07,WIFI,MOVISTAR WIFI,2A:9B:C1:57:E4:EA,-70,2.56,WARNING,False
1779224587.4687293,2026-05-19 16:03:07,WIFI,DIRECT-0DJT2INLAB301GOa3,6A:55:D4:23:C6:E6,-74,3.59,WARNING,False
1779224587.4730437,2026-05-19 16:03:07,WIFI,Polaris,FA:B0:1E:AB:4B:C9,-74,3.59,WARNING,False
1779224587.4845634,2026-05-19 16:03:07,WIFI,Galaxy A02scfe9,FE:B2:E4:D4:43:AA,-76,4.26,WARNING,False
1779224587.496753,2026-05-19 16:03:07,BLE,Desconocido,23:5d:d4:a9:04:dc,-64,1.53,CRITICAL,False
1779224591.3845103,2026-05-19 16:03:11,WIFI,TECNO SPARK 20,6E:96:99:FF:15:79,-55,0.71,CRITICAL,False
1779224591.4077098,2026-05-19 16:03:11,WIFI,Mirko desconectate,12:5B:8E:48:70:0F,-57,0.84,CRITICAL,False
1779224591.422747,2026-05-19 16:03:11,WIFI,HONOR X7a,A2:FC:2D:18:CE:C4,-58,0.92,CRITICAL,False
1779224591.4342794,2026-05-19 16:03:11,WIFI,Redmi 15,66:A4:2F:0F:EE:4B,-61,1.19,CRITICAL,False
1779224591.4474072,2026-05-19 16:03:11,WIFI,MOVISTAR WIFI,2A:9B:C1:57:E4:EA,-66,1.82,CRITICAL,False
1779224591.458923,2026-05-19 16:03:11,WIFI,DIRECT-0DJT2INLAB301GOa3,6A:55:D4:23:C6:E6,-68,2.15,WARNING,False
1779224591.4724565,2026-05-19 16:03:11,WIFI,Polaris,FA:B0:1E:AB:4B:C9,-71,2.78,WARNING,False
1779224591.4849677,2026-05-19 16:03:11,BLE,Desconocido,01:3d:66:37:7b:2c,-75,3.91,WARNING,False
1779224591.4965062,2026-05-19 16:03:11,BLE,Desconocido,23:5d:d4:a9:04:dc,-66,1.82,CRITICAL,False
1779224595.3834531,2026-05-19 16:03:15,WIFI,TECNO SPARK 20,6E:96:99:FF:15:79,-53,0.6,CRITICAL,False
1779224595.4061213,2026-05-19 16:03:15,WIFI,Mirko desconectate,12:5B:8E:48:70:0F,-57,0.84,CRITICAL,False
1779224595.420588,2026-05-19 16:03:15,WIFI,Redmi 15,66:A4:2F:0F:EE:4B,-57,0.84,CRITICAL,False
1779224595.4245977,2026-05-19 16:03:15,WIFI,Galaxy A02scfe9,FE:B2:E4:D4:43:AA,-71,2.78,WARNING,False
1779224595.4286716,2026-05-19 16:03:15,WIFI,Polaris,FA:B0:1E:AB:4B:C9,-72,3.03,WARNING,False
1779224595.4402473,2026-05-19 16:03:15,BLE,Desconocido,23:5d:d4:a9:04:dc,-62,1.29,CRITICAL,False
1779224599.3835137,2026-05-19 16:03:19,WIFI,TECNO SPARK 20,6E:96:99:FF:15:79,-56,0.77,CRITICAL,False
1779224599.40465,2026-05-19 16:03:19,WIFI,Mirko desconectate,12:5B:8E:48:70:0F,-60,1.09,CRITICAL,False
1779224599.4181912,2026-05-19 16:03:19,WIFI,Redmi 15,66:A4:2F:0F:EE:4B,-60,1.09,CRITICAL,False
1779224599.4310114,2026-05-19 16:03:19,WIFI,MOVISTAR WIFI,2A:9B:C1:57:E4:EA,-71,2.78,WARNING,False
1779224599.4430141,2026-05-19 16:03:19,WIFI,Polaris,FA:B0:1E:AB:4B:C9,-72,3.03,WARNING,False
1779224599.455201,2026-05-19 16:03:19,WIFI,DIRECT-0DJT2INLAB301GOa3,6A:55:D4:23:C6:E6,-76,4.26,WARNING,False
1779224599.4672365,2026-05-19 16:03:19,BLE,Desconocido,23:5d:d4:a9:04:dc,-63,1.41,CRITICAL,False
