timestamp,datetime,type,ssid_name,mac,rssi_dbm,distance_m,level,whitelisted,manufacturer,mac_random,device_type,hidden_network
1779745436.7809908,2026-05-25 16:43:56,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745440.812485,2026-05-25 16:44:00,WIFI,WILLIANS,EA:4D:74:53:55:78,-49,0.43,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745440.8136134,2026-05-25 16:44:00,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745444.8201563,2026-05-25 16:44:04,WIFI,WILLIANS,EA:4D:74:53:55:78,-49,0.43,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745444.8211646,2026-05-25 16:44:04,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745448.7423038,2026-05-25 16:44:08,WIFI,WILLIANS,EA:4D:74:53:55:78,-49,0.43,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745448.7432985,2026-05-25 16:44:08,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745452.771249,2026-05-25 16:44:12,WIFI,WILLIANS,EA:4D:74:53:55:78,-49,0.43,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745452.7721658,2026-05-25 16:44:12,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745456.8127918,2026-05-25 16:44:16,WIFI,WILLIANS,EA:4D:74:53:55:78,-52,0.55,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745456.8127918,2026-05-25 16:44:16,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745460.792449,2026-05-25 16:44:20,WIFI,WILLIANS,EA:4D:74:53:55:78,-62,1.29,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745464.837298,2026-05-25 16:44:24,WIFI,WILLIANS,EA:4D:74:53:55:78,-54,0.65,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745468.831901,2026-05-25 16:44:28,WIFI,WILLIANS,EA:4D:74:53:55:78,-54,0.65,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745472.8329244,2026-05-25 16:44:32,WIFI,WILLIANS,EA:4D:74:53:55:78,-47,0.36,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745472.8339355,2026-05-25 16:44:32,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745476.85209,2026-05-25 16:44:36,WIFI,WILLIANS,EA:4D:74:53:55:78,-49,0.43,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745476.8531203,2026-05-25 16:44:36,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745480.8342714,2026-05-25 16:44:40,WIFI,WILLIANS,EA:4D:74:53:55:78,-48,0.39,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745484.8320308,2026-05-25 16:44:44,WIFI,WILLIANS,EA:4D:74:53:55:78,-55,0.71,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745484.833028,2026-05-25 16:44:44,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745488.8159268,2026-05-25 16:44:48,WIFI,WILLIANS,EA:4D:74:53:55:78,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745492.8937142,2026-05-25 16:44:52,WIFI,WILLIANS,EA:4D:74:53:55:78,-58,0.92,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745492.8937142,2026-05-25 16:44:52,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745496.8641214,2026-05-25 16:44:56,WIFI,WILLIANS,EA:4D:74:53:55:78,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745496.8641214,2026-05-25 16:44:56,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745500.8531516,2026-05-25 16:45:00,WIFI,WILLIANS,EA:4D:74:53:55:78,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745504.8631024,2026-05-25 16:45:04,WIFI,WILLIANS,EA:4D:74:53:55:78,-51,0.51,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745508.8385627,2026-05-25 16:45:08,WIFI,WILLIANS,EA:4D:74:53:55:78,-50,0.46,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745508.839461,2026-05-25 16:45:08,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745512.8675048,2026-05-25 16:45:12,WIFI,WILLIANS,EA:4D:74:53:55:78,-50,0.46,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745512.8685308,2026-05-25 16:45:12,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745516.8389432,2026-05-25 16:45:16,WIFI,WILLIANS,EA:4D:74:53:55:78,-51,0.51,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745520.8677397,2026-05-25 16:45:20,WIFI,WILLIANS,EA:4D:74:53:55:78,-55,0.71,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745524.8472672,2026-05-25 16:45:24,WIFI,WILLIANS,EA:4D:74:53:55:78,-57,0.84,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745524.848309,2026-05-25 16:45:24,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745528.8309522,2026-05-25 16:45:28,WIFI,WILLIANS,EA:4D:74:53:55:78,-44,0.28,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745528.8319542,2026-05-25 16:45:28,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745532.9038615,2026-05-25 16:45:32,WIFI,WILLIANS,EA:4D:74:53:55:78,-44,0.28,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745532.9048705,2026-05-25 16:45:32,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779745536.901766,2026-05-25 16:45:36,WIFI,WILLIANS,EA:4D:74:53:55:78,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745536.901766,2026-05-25 16:45:36,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745540.9208772,2026-05-25 16:45:40,WIFI,WILLIANS,EA:4D:74:53:55:78,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745540.9218767,2026-05-25 16:45:40,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745544.8589475,2026-05-25 16:45:44,WIFI,WILLIANS,EA:4D:74:53:55:78,-47,0.36,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745544.8599522,2026-05-25 16:45:44,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745548.892349,2026-05-25 16:45:48,WIFI,WILLIANS,EA:4D:74:53:55:78,-59,1.0,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745548.8933444,2026-05-25 16:45:48,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779745552.9355385,2026-05-25 16:45:52,WIFI,WILLIANS,EA:4D:74:53:55:78,-62,1.29,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745552.9355385,2026-05-25 16:45:52,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745556.8834026,2026-05-25 16:45:56,WIFI,WILLIANS,EA:4D:74:53:55:78,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745556.8843977,2026-05-25 16:45:56,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779745560.9014802,2026-05-25 16:46:00,WIFI,WILLIANS,EA:4D:74:53:55:78,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745560.903483,2026-05-25 16:46:00,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745564.939662,2026-05-25 16:46:04,WIFI,WILLIANS,EA:4D:74:53:55:78,-57,0.84,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745564.9406633,2026-05-25 16:46:04,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745568.901941,2026-05-25 16:46:08,WIFI,WILLIANS,EA:4D:74:53:55:78,-57,0.84,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745572.8598182,2026-05-25 16:46:12,WIFI,WILLIANS,EA:4D:74:53:55:78,-57,0.84,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745572.8608236,2026-05-25 16:46:12,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745576.9071972,2026-05-25 16:46:16,WIFI,WILLIANS,EA:4D:74:53:55:78,-54,0.65,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745576.9082577,2026-05-25 16:46:16,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745580.9183507,2026-05-25 16:46:20,WIFI,WILLIANS,EA:4D:74:53:55:78,-57,0.84,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745580.9193487,2026-05-25 16:46:20,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745584.8481982,2026-05-25 16:46:24,WIFI,WILLIANS,EA:4D:74:53:55:78,-48,0.39,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745584.8481982,2026-05-25 16:46:24,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745588.957075,2026-05-25 16:46:28,WIFI,WILLIANS,EA:4D:74:53:55:78,-54,0.65,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745588.957075,2026-05-25 16:46:28,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779745592.9111462,2026-05-25 16:46:32,WIFI,WILLIANS,EA:4D:74:53:55:78,-54,0.65,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745592.9111462,2026-05-25 16:46:32,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745596.907203,2026-05-25 16:46:36,WIFI,WILLIANS,EA:4D:74:53:55:78,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745596.9083338,2026-05-25 16:46:36,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745600.9242866,2026-05-25 16:46:40,WIFI,WILLIANS,EA:4D:74:53:55:78,-52,0.55,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745600.9253347,2026-05-25 16:46:40,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745604.9241474,2026-05-25 16:46:44,WIFI,WILLIANS,EA:4D:74:53:55:78,-51,0.51,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745604.9251077,2026-05-25 16:46:44,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745608.8906357,2026-05-25 16:46:48,WIFI,WILLIANS,EA:4D:74:53:55:78,-51,0.51,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745608.891534,2026-05-25 16:46:48,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745612.9888353,2026-05-25 16:46:52,WIFI,WILLIANS,EA:4D:74:53:55:78,-52,0.55,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745612.9888353,2026-05-25 16:46:52,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779745616.9406145,2026-05-25 16:46:56,WIFI,WILLIANS,EA:4D:74:53:55:78,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745616.9416265,2026-05-25 16:46:56,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745620.9490368,2026-05-25 16:47:00,WIFI,WILLIANS,EA:4D:74:53:55:78,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745620.949909,2026-05-25 16:47:00,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745624.9238946,2026-05-25 16:47:04,WIFI,WILLIANS,EA:4D:74:53:55:78,-54,0.65,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745624.927516,2026-05-25 16:47:04,WIFI,W10,18:D6:C7:E0:C1:FE,-76,4.26,WARNING,False,Desconocido,False,Desconocido,False
1779745628.89626,2026-05-25 16:47:08,WIFI,WILLIANS,EA:4D:74:53:55:78,-52,0.55,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745628.8977716,2026-05-25 16:47:08,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779745633.0009084,2026-05-25 16:47:13,WIFI,WILLIANS,EA:4D:74:53:55:78,-51,0.51,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779745633.0019095,2026-05-25 16:47:13,WIFI,W10,18:D6:C7:E0:C1:FE,-75,3.91,WARNING,False,Desconocido,False,Desconocido,False
1779745636.8999538,2026-05-25 16:47:16,WIFI,WILLIANS,EA:4D:74:53:55:78,-52,0.55,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
